HR
0.8173828125000001
0.7895210745736404
0.8588225684614699
0.8263786309100624
0.8342348950282671
0.8680121631532467
0.855270481498984
0.8701171875000001
0.8833683330535007
0.8750253498828646
0.8916406191715475
0.8911381855954463
0.8807924824481641
0.8920317012282843
0.8789062499999998
0.8613454961716145
0.860236233078173
0.8381790516892326
0.8250455596256793
0.8312862308155805
0.8193736660186622
0.80859375
0.8040802057690654
0.7946876678132186
0.8029875813389064
0.8163300222407968
0.8202014474307976
0.832041370540716
0.8437500000000003
0.8495787847208562
0.8571449993636732
0.8622121911971156
0.8686711273568047
0.8726295866981799
0.8675423644775925
0.8613281250000004
0.8493305587327709
0.8395813536847351
0.8452981651880773
0.845215182742354
0.8403100856765531
0.8474040137793001
0.8525390624999999
0.8621090705407447
0.8817700796350079
0.8877559004479094
0.8933134185161294
0.9103954009234324
0.9121638057974663
0.9052734375000007
0.9060272811272855
0.9013836179476247
0.8961176849629221
0.8968110422095767
0.8918872290530973
0.8862291586766908
0.8876953125000001
0.8929413628662304
0.9037243748755416
0.9161355409492599
0.9221220094729627
0.926880040700817
0.9350054469222219
0.9404296875000009
0.940818848002691
0.9399422991079148
0.9409792418641961
0.9474009149673576
0.9556158743657215
0.9590714330651057
0.966796875000001
0.9809477171497852
0.9854215806133738
0.9845437056654515
0.9853661685195801
0.9747673325846762
0.9644047701573066
0.966796875
0.9617804083560423
0.9568330294024774
0.9702436342061899
0.9828318330061409
0.9924239041114347
1.0078085136526118
1.0107421875000007
1.0080608406984288
1.0169500675419234
1.018503752274462
1.011254683936139
1.0119067704308764
1.0068970385559861
0.9931640625000006
0.9911663072176221
0.9948287145077683
0.992862154147666
0.9991293990748847
1.013821646254975
1.021702815696109
1.0283203125000004
1.040835143632149
1.0529572388462634
1.0664341993564594
1.0794048420087201
1.0853510194307963
1.0946765066769573
1.1074218750000007
1.1089431819912565
1.1062150618769642
1.1077783683713758
1.1076383591505918
1.1072550347323047
1.1071972018927685
1.1074218750000004
1.1135157429900382
1.117918098894433
1.1156918535534488
1.1158216720137921
1.1168812007764937
1.1158111574802765
1.1162109375000004
1.1163251767668179
1.1163149087218813
1.1159912586204865
1.1156208974633521
1.1212367979918514
1.1259317156031565
1.1250000000000002
1.1304016793295317
1.136462831088013
1.1325237681371307
1.1263958671989438
1.1163536960204066
1.1023169125831478
1.0986328125000002
1.1000954695693865
1.0944830151273088
1.0893612713507095
1.0897944476507975
1.087056630715208
1.0757639393087939
1.0634765625000002
1.0568407708273955
1.050909521413906
1.0448560100454674
1.0389597843366989
1.0270567162289963
1.0160588287546293
1.0107421875000009
0.9994507588140753
0.9844820113053773
0.9734765533237064
0.9608565474613859
0.9471912257635509
0.9366941472824861
0.9316406250000008
0.9322154214263513
0.9283034197260721
0.9221682801647216
0.922838781235662
0.918958892939775
0.9122513784472456
0.9140625000000001
0.9100050338471769
0.8988405018854984
0.8967890622119093
0.8971604787654494
0.8918848641776542
0.8848387040981008
0.8789062500000006
0.878286407417227
0.8791255893087414
0.8793113965384186
0.885907665818751
0.8934990239154498
0.898734745874389
0.9052734375000006
0.9061421333670787
0.9050675127425201
0.9044140642053538
0.8911788170858127
0.8786436187205467
0.8803922381430155
0.87890625
0.8765812253262528
0.8841300182466862
0.8876469263815289
0.8871057965675716
0.8924316097246668
0.8988926745151796
0.9052734375000003
0.9119154096773546
0.9172892351674775
0.9243801266319056
0.9306936495505751
0.9358530380329023
0.9437762262284634
0.94921875
0.9494664086257911
0.9491018302753643
0.9492523601260723
0.9492736918299131
0.9489474451915619
0.9497069540503306
0.9492187500000009
0.942888128759747
0.9392075828752856
0.9403476462122213
0.9337319573118835
0.9250838386383781
0.9213479859903473
0.9140625000000006
0.9115499337029426
0.9190117864355187
0.9233808365470575
0.9293603728119729
0.942231231515764
0.9534566922972608
0.9667968750000013
0.9809253928236561
0.9877646213394209
0.9948957942796167
1.0015831278471028
1.0012879943057889
1.0040046616864855
1.0107421875000004
1.0116638053837685
1.009735525321891
1.0114995976833479
1.0179330306192063
1.0253103520167517
1.0301275683006532
1.0371093750000002
1.0448017013205708
1.0455453118588207
1.0467262328702724
1.0535580591840754
1.0559937308753806
1.053981634997788
1.0546875000000009
1.0551429346492964
1.0541699822252086
1.0549174755038115
1.0549483487545523
1.0538568338500953
1.0562593684480994
1.0634765625000002
1.0752653288689735
1.089719822645995
1.100208515320824
1.1061876767024075
1.112946784965271
1.1171445444517565
1.1162109375
1.116185938469441
1.1143206086226727
1.105384367025973
1.0988680819945458
1.099363926249074
1.0966748955662586
1.0898437500000004
1.088383096623747
1.093215207879858
1.1000630886010128
1.1065498429236917
1.108479074027548
1.1067625495206461
1.1074218750000002
1.1080361590838483
1.1065794205838253
1.1078771220108736
1.1080969397066187
1.102957402942625
1.0950086669305497
1.0810546875000004
1.0665373594032157
1.0608935805921034
1.0520922971071107
1.0386378520075696
1.0363496816261715
1.0358561264548123
1.0283203125000004
1.027007055917037
1.0294452721696021
1.0279661739267787
1.0280861879853258
1.028562237220406
1.0284560418078388
1.0283203125000007
1.022395396974564
1.0175313886916415
1.0202377585089288
1.0202084382737668
1.017730127305522
1.0221273045147803
1.0283203125000004
1.0289357169872886
1.027910333286642
1.0281809319650148
1.021985027820063
1.0084106850146128
0.9991581733559064
0.9931640625000006
0.9858056227262942
0.9844850894347954
0.9835899446973216
0.9766921671067691
0.9745008185162697
0.9759442202586113
0.9755859375000006
0.9760798118017454
0.974059944648708
0.9773243564240844
0.9907755399718148
0.9987343451243968
1.0058614847056875
1.0195312500000004
1.0263147228211704
